duration,age,housing,balance,job,y
283,34,yes,627,Employed,no
448,57,yes,1013,Employed,no
127,43,yes,140,Employed,no
378,40,yes,8823,Employed,no
67,28,yes,97,Employed,no
221,38,yes,5,Employed,no
150,37,yes,74,Unemployed,no
144,44,yes,58544,Employed,no
296,41,yes,169,Employed,no
401,37,yes,444,Employed,no
435,30,yes,542,Employed,no
388,32,yes,-205,Employed,no
245,30,yes,112,Employed,no
143,35,no,39,Employed,no
223,55,yes,1268,Employed,no
423,52,yes,-98,Employed,no
231,33,yes,44,Employed,no
634,55,yes,-90,Unemployed,no
107,33,no,0,Employed,no
227,40,yes,-94,Employed,no
69,39,yes,-345,Employed,no
799,54,yes,-932,Employed,no
109,39,yes,20,Employed,no
127,49,yes,90,Employed,no
120,52,yes,31,Employed,no
68,27,yes,134,Employed,no
180,26,yes,0,Employed,no
112,40,yes,61,Employed,no
444,47,yes,-5,Employed,no
246,31,no,-45,Employed,no
259,53,yes,156,Employed,no
223,31,yes,564,Employed,no
566,33,yes,-6,Employed,no
274,35,no,528,Employed,no
49,46,yes,1481,Employed,no
380,31,no,2019,Employed,no
138,35,yes,1855,Employed,no
376,29,yes,147,Employed,no
421,51,yes,220,Employed,no
121,33,yes,198,Employed,no
36,37,no,115,Employed,no
328,43,yes,87,Employed,no
19,42,yes,644,Employed,no
866,28,yes,225,Employed,no
229,57,yes,502,Unemployed,no
154,38,yes,-32,Employed,no
56,39,yes,106,Employed,no
1581,36,yes,301,Employed,no
117,57,yes,906,Unemployed,no
185,44,yes,187,Employed,no
202,48,yes,852,Employed,no
279,46,yes,143,Employed,no
180,43,no,71,Employed,no
218,49,yes,1496,Employed,no
129,29,yes,703,Employed,no
530,53,yes,732,Employed,no
104,30,yes,21,Employed,no
60,41,yes,276,Employed,no
432,33,yes,0,Employed,no
113,47,yes,550,Employed,no
516,58,yes,268,Unemployed,no
179,31,yes,-825,Unemployed,no
125,38,yes,137,Employed,no
386,60,yes,42,Unemployed,no
262,33,no,54,Employed,no
396,33,yes,1716,Unemployed,no
294,52,yes,270,Employed,no
171,42,yes,803,Employed,no
614,30,yes,102,Employed,no
118,33,yes,188,Employed,no
485,46,yes,207,Employed,no
406,51,yes,1466,Employed,no
287,40,yes,350,Unemployed,no
216,50,yes,159,Employed,no
650,42,yes,157,Employed,no
55,38,no,0,Employed,no
371,36,yes,91,Employed,no
166,37,yes,849,Unemployed,no
48,33,yes,436,Employed,no
72,38,yes,-1,Employed,no
55,52,yes,297,Employed,no
144,29,yes,313,Employed,no
474,37,yes,310,Employed,no
559,34,yes,475,Employed,no
261,43,yes,61,Employed,no
1101,49,yes,1377,Employed,no
236,33,no,56,Employed,no
164,47,yes,0,Employed,no
93,50,no,73,Employed,no
912,30,yes,660,Employed,no
179,44,yes,-79,Employed,no
485,44,yes,558,Employed,no
206,30,yes,342,Employed,no
311,40,yes,-4,Employed,no
690,41,yes,225,Employed,no
362,34,yes,267,Employed,no
274,53,yes,46,Employed,no
163,35,yes,624,Employed,no
345,34,yes,1107,Employed,no
329,39,yes,573,Employed,no
68,39,yes,406,Employed,no
143,52,yes,220,Employed,no
1062,34,yes,2308,Employed,no
71,37,yes,139,Employed,no
106,39,yes,367,Employed,no
688,52,yes,278,Employed,no
103,35,yes,229,Employed,no
349,36,yes,1722,Employed,no
78,48,yes,-500,Employed,no
194,31,yes,308,Employed,no
224,43,yes,1026,Employed,no
98,43,yes,548,Employed,no
607,39,yes,356,Employed,no
398,40,yes,164,Employed,no
103,58,no,211,Employed,no
241,31,yes,19,Employed,no
203,41,yes,108,Employed,no
96,37,yes,308,Employed,no
238,44,yes,7,Employed,no
153,37,yes,16,Employed,no
481,39,yes,867,Employed,no
2177,41,yes,277,Employed,no
119,52,yes,196,Employed,no
245,29,yes,365,Employed,no
152,60,no,1310,Employed,no
418,32,no,186,Employed,no
198,50,yes,148,Employed,no
198,56,yes,862,Employed,no
374,48,yes,359,Employed,no
51,29,no,190,Employed,no
263,40,yes,4,Employed,no
229,42,yes,0,Employed,no
154,34,yes,42,Employed,no
278,23,yes,2605,Employed,no
306,30,yes,60,Employed,no
114,51,yes,98,Employed,no
94,52,yes,-181,Employed,no
208,45,yes,118,Employed,no
169,41,yes,-15,Employed,no
332,27,yes,671,Unemployed,no
263,50,yes,1557,Employed,no
353,36,yes,-20,Employed,no
108,46,yes,323,Employed,no
441,44,yes,-171,Employed,no
46,47,yes,438,Employed,no
266,40,yes,316,Employed,no
223,36,yes,174,Employed,no
105,46,yes,442,Employed,no
165,58,yes,786,Employed,no
381,30,yes,-317,Employed,no
228,43,yes,667,Employed,no
128,29,yes,-158,Employed,no
764,41,yes,72,Employed,no
113,44,yes,58,Employed,no
396,44,yes,396,Employed,no
133,59,yes,10,Employed,no
42,39,yes,2887,Employed,no
234,42,no,0,Employed,no
297,31,no,89,Employed,no
50,29,yes,50,Unknown,no
214,39,yes,29,Employed,no
110,44,yes,420,Employed,no
99,49,yes,114,Employed,no
274,39,yes,365,Employed,no
191,27,yes,0,Employed,no
305,56,yes,-24,Employed,no
134,43,yes,743,Employed,no
112,37,no,0,Employed,no
283,54,yes,99,Employed,no
353,38,yes,22,Employed,no
212,31,yes,251,Employed,no
225,34,yes,615,Employed,no
283,35,yes,136,Employed,no
1273,44,yes,2167,Employed,no
1574,30,yes,309,Employed,yes
139,51,yes,221,Employed,no
228,37,yes,321,Employed,no
62,39,yes,-33,Employed,no
256,33,yes,76,Employed,no
564,37,yes,42,Employed,no
245,46,yes,76,Employed,no
161,32,yes,1293,Employed,no
79,43,yes,526,Employed,no
152,59,yes,873,Employed,no
591,46,yes,40,Employed,no
113,47,yes,117,Employed,no
193,31,yes,671,Employed,no
299,30,yes,145,Employed,no
348,38,no,1807,Employed,no
103,44,yes,-212,Employed,no
253,52,yes,133,Employed,no
127,29,no,566,Employed,no
244,43,yes,1924,Employed,no
157,47,yes,145,Employed,no
548,43,yes,487,Employed,no
114,52,yes,-57,Employed,no
126,32,yes,81,Employed,no
161,40,yes,-227,Employed,no
333,57,yes,2710,Employed,no
155,30,yes,98,Employed,no
152,48,yes,1230,Employed,no
145,46,yes,78,Employed,no
66,59,yes,137,Unemployed,no
123,50,yes,354,Employed,no
74,50,yes,149,Employed,no
248,33,yes,126,Employed,no
130,39,yes,0,Employed,no
71,57,yes,8266,Unemployed,no
984,49,yes,51,Employed,no
252,41,yes,258,Employed,no
84,43,yes,117,Employed,no
1689,29,yes,199,Employed,yes
130,56,yes,219,Employed,no
489,46,yes,1571,Employed,no
41,42,yes,223,Employed,no
159,36,no,-79,Employed,no
196,29,yes,321,Employed,no
276,43,yes,2527,Employed,no
697,48,yes,5,Employed,no
81,38,yes,20,Employed,no
149,46,yes,1045,Employed,no
281,44,yes,1,Employed,no
122,28,yes,3,Employed,no
361,28,yes,-55,Employed,no
319,36,yes,141,Employed,no
944,37,yes,374,Employed,no
282,56,yes,93,Employed,no
1102,46,yes,460,Employed,yes
35,34,yes,78,Employed,no
143,32,yes,135,Employed,no
22,33,yes,367,Employed,no
90,36,yes,248,Employed,no
17,35,yes,630,Employed,no
404,44,yes,-30,Employed,no
238,37,yes,157,Employed,no
71,48,yes,268,Employed,no
309,38,yes,164,Employed,no
408,44,yes,-97,Employed,no
128,31,yes,53,Employed,no
297,35,yes,788,Employed,no
280,54,yes,1904,Employed,no
374,28,yes,260,Employed,no
365,38,yes,447,Unemployed,no
177,48,yes,720,Employed,no
238,31,yes,2827,Employed,no
425,59,no,0,Unemployed,no
77,29,yes,1117,Employed,no
223,28,yes,597,Employed,no
201,50,yes,362,Employed,no
239,31,yes,120,Employed,no
308,32,yes,89,Employed,no
137,30,yes,442,Employed,no
162,32,yes,111,Employed,no
134,29,yes,247,Employed,no
175,30,yes,1,Employed,no
125,34,yes,6,Employed,no
211,34,yes,-947,Employed,no
67,41,yes,191,Employed,no
156,36,yes,-147,Employed,no
943,31,yes,703,Employed,yes
813,39,no,70,Employed,yes
178,36,yes,83,Employed,no
142,39,yes,125,Employed,no
194,37,yes,190,Employed,no
132,52,yes,46,Employed,no
109,25,yes,1348,Employed,no
94,42,yes,420,Employed,no
31,27,yes,96,Employed,no
84,42,yes,271,Employed,no
489,29,yes,1320,Employed,no
180,38,yes,54,Employed,no
314,42,yes,198,Employed,no
207,35,yes,1094,Employed,no
146,41,yes,141,Employed,no
193,57,yes,207,Unemployed,no
177,36,yes,-206,Employed,no
1040,56,yes,177,Employed,no
622,33,yes,176,Employed,no
170,41,yes,-413,Employed,no
267,33,yes,-81,Employed,no
1084,35,yes,3837,Employed,yes
528,43,yes,870,Employed,no
183,36,yes,206,Employed,no
238,37,yes,316,Employed,no
61,51,yes,57,Employed,no
923,28,yes,1,Employed,no
70,43,no,-7,Employed,no
541,32,yes,611,Employed,yes
41,36,yes,157,Employed,no
221,33,yes,233,Unemployed,no
35,39,yes,419,Employed,no
262,28,yes,134,Employed,no
151,26,no,2087,Employed,no
135,40,yes,103,Employed,no
604,44,yes,281,Employed,no
65,34,yes,133,Employed,no
380,47,yes,1865,Employed,no
693,55,yes,325,Employed,no
11,48,yes,-18,Employed,no
405,36,yes,49,Employed,no
20,31,yes,7444,Employed,no
202,30,yes,59,Employed,no
235,46,yes,45,Employed,no
75,30,yes,387,Employed,no
134,32,yes,5,Employed,no
101,48,yes,71,Employed,no
255,48,yes,96,Employed,no
80,36,yes,72,Employed,no
462,41,yes,1715,Employed,no
161,49,yes,181,Employed,no
200,26,yes,20,Employed,no
56,38,yes,65,Employed,no
238,27,yes,81,Unemployed,no
418,51,yes,226,Unemployed,no
139,33,yes,1128,Employed,no
96,53,yes,582,Unemployed,no
39,36,yes,5611,Employed,no
471,48,yes,177,Employed,no
231,27,yes,181,Employed,no
66,42,yes,0,Employed,no
204,61,yes,734,Employed,no
159,31,yes,322,Employed,no
200,37,yes,134,Employed,no
187,34,yes,10350,Employed,no
166,55,yes,84,Employed,no
144,24,yes,620,Employed,no
690,41,yes,254,Employed,no
323,34,yes,0,Employed,no
194,29,yes,5903,Employed,no
82,42,yes,134,Employed,no
269,45,yes,1381,Employed,no
285,49,yes,104,Employed,no
101,26,yes,318,Employed,no
294,35,yes,2151,Employed,no
1119,49,yes,-8,Employed,yes
249,44,yes,185,Employed,no
106,41,no,1773,Employed,no
152,50,yes,40,Employed,no
12,58,yes,44,Unemployed,no
187,43,yes,0,Employed,no
214,34,yes,0,Employed,no
268,57,yes,3058,Employed,no
193,43,yes,130,Employed,no
95,38,yes,507,Employed,no
60,35,yes,844,Employed,no
381,49,yes,458,Employed,no
206,33,yes,-744,Employed,no
75,60,yes,-2,Unemployed,no
128,33,yes,129,Employed,no
216,33,yes,411,Employed,no
155,47,yes,643,Employed,no
103,37,yes,391,Employed,no
494,34,yes,80,Employed,no
107,32,yes,10,Employed,no
147,36,yes,114,Employed,no
190,40,yes,1,Employed,no
339,57,yes,1341,Employed,no
198,48,yes,4,Employed,no
141,26,yes,2770,Employed,no
255,30,yes,5956,Employed,no
1120,41,yes,55,Employed,yes
306,30,yes,131,Employed,no
249,35,yes,1942,Employed,no
215,36,yes,298,Employed,no
143,52,no,291,Employed,no
162,45,yes,85,Employed,no
81,35,yes,797,Employed,no
33,46,yes,152,Employed,no
204,39,yes,481,Employed,no
124,38,yes,66,Employed,no
784,38,yes,4586,Employed,no
393,31,yes,1798,Employed,no
87,39,yes,220,Employed,no
108,32,yes,715,Employed,no
207,32,yes,442,Employed,no
278,26,yes,85,Unemployed,no
74,35,yes,319,Employed,no
196,26,yes,-29,Employed,no
149,33,no,303,Employed,no
287,41,yes,2398,Unknown,no
229,30,no,31,Employed,no
154,36,yes,1832,Employed,no
357,46,yes,2019,Employed,no
147,30,yes,3,Employed,no
93,46,no,397,Employed,no
665,38,yes,1161,Employed,no
131,24,yes,777,Employed,no
160,41,yes,47,Employed,no
74,28,yes,-58,Employed,no
60,55,yes,1513,Unemployed,no
82,40,no,121,Employed,no
475,38,yes,904,Employed,no
111,40,yes,697,Employed,no
284,54,yes,841,Employed,no
140,49,yes,7317,Employed,no
110,44,yes,-95,Employed,no
64,32,yes,751,Employed,no
149,36,yes,250,Employed,no
256,35,yes,365,Employed,no
156,31,yes,1315,Employed,no
63,34,yes,65,Employed,no
362,36,no,1852,Employed,no
32,44,yes,-84,Employed,no
712,44,yes,36,Employed,no
102,51,yes,125,Employed,no
338,36,no,0,Employed,no
69,37,yes,105,Employed,no
446,31,yes,432,Employed,no
249,42,yes,555,Employed,no
176,55,yes,-24,Employed,no
1007,57,yes,2261,Employed,no
266,33,yes,804,Employed,no
172,44,yes,-617,Employed,no
323,30,yes,-1,Employed,no
175,37,yes,237,Employed,no
459,32,yes,514,Employed,no
211,33,yes,1988,Employed,no
237,31,yes,491,Employed,no
50,46,yes,675,Employed,no
500,34,yes,177,Employed,no
186,51,yes,340,Employed,no
96,49,yes,230,Employed,no
98,52,no,0,Employed,no
364,43,yes,2331,Employed,no
477,35,yes,0,Employed,no
319,27,yes,217,Unemployed,no
178,43,yes,186,Employed,no
513,49,yes,168,Employed,yes
170,50,yes,145,Employed,no
139,33,yes,140,Employed,no
70,49,yes,-22,Employed,no
110,50,yes,389,Employed,no
280,42,yes,323,Employed,no
667,28,yes,6,Employed,no
63,41,yes,225,Employed,no
159,34,yes,142,Employed,no
177,58,no,5,Employed,no
108,46,yes,174,Employed,no
194,46,yes,-768,Employed,no
366,42,no,30,Employed,no
213,40,yes,968,Employed,no
141,42,yes,47,Employed,no
982,33,yes,0,Employed,no
168,27,yes,91,Employed,no
468,43,yes,-77,Employed,no
180,28,yes,486,Employed,no
195,34,yes,341,Employed,no
352,37,yes,50,Employed,no
91,41,yes,205,Employed,no
288,39,yes,762,Employed,no
72,37,yes,31,Employed,no
218,41,yes,-581,Unemployed,no
289,36,yes,-45,Employed,no
384,51,no,0,Employed,no
130,28,yes,120,Employed,no
226,31,yes,335,Employed,no
208,33,yes,-232,Employed,no
442,28,yes,785,Employed,yes
101,31,yes,28,Employed,no
756,43,yes,2067,Employed,yes
189,48,yes,448,Employed,no
108,26,yes,37,Unemployed,no
205,34,yes,301,Employed,no
238,38,no,668,Employed,no
136,51,yes,115,Employed,no
14,49,no,275,Employed,no
395,60,no,414,Unemployed,no
161,32,yes,3,Employed,no
269,36,no,496,Employed,no
491,28,yes,150,Employed,no
44,34,no,163,Employed,no
26,40,yes,1322,Employed,no
22,33,yes,1713,Employed,no
161,37,yes,242,Employed,no
406,40,no,-29,Employed,no
422,59,yes,381,Unemployed,no
147,39,yes,82,Employed,no
219,28,yes,21,Employed,no
807,30,yes,1801,Employed,no
347,40,yes,640,Employed,no
534,28,yes,113,Employed,no
58,39,yes,1042,Employed,no
155,44,yes,240,Employed,no
152,39,yes,-244,Employed,no
461,30,yes,70,Employed,no
389,35,yes,-339,Employed,no
314,31,yes,59,Employed,no
28,47,yes,1222,Employed,no
229,26,yes,-41,Unemployed,no
30,25,yes,0,Employed,no
103,42,yes,6,Employed,no
32,30,yes,4,Employed,no
252,28,yes,20,Employed,no
369,46,yes,846,Employed,no
116,43,yes,338,Employed,no
20,38,yes,90,Employed,no
31,31,yes,406,Employed,no
190,29,no,2,Employed,no
149,34,no,2211,Employed,no
210,40,yes,87,Employed,no
234,30,yes,178,Employed,no
63,44,yes,185,Employed,no
21,38,yes,-210,Employed,no
2087,43,yes,388,Employed,yes
102,32,yes,1,Employed,no
245,33,yes,879,Employed,no
190,32,yes,214,Employed,no
223,40,yes,698,Employed,no
650,34,yes,1601,Employed,no
42,30,yes,717,Employed,no
206,53,yes,255,Employed,no
66,39,yes,375,Employed,no
173,46,yes,587,Employed,no
477,32,yes,644,Employed,no
77,60,yes,0,Employed,no
219,40,yes,-275,Employed,no
376,47,yes,116,Employed,no
453,25,yes,37,Employed,no
151,44,yes,753,Employed,no
200,38,yes,162,Employed,no
298,45,yes,984,Employed,no
627,34,yes,199,Employed,no
133,36,yes,241,Employed,no
287,30,yes,648,Employed,no
242,35,yes,907,Employed,no
184,39,no,6322,Unemployed,no
119,46,yes,125,Employed,no
403,36,yes,90,Employed,no
626,22,yes,54,Employed,no
12,26,no,-132,Employed,no
266,48,no,267,Employed,no
23,32,yes,289,Employed,no
154,58,yes,613,Employed,no
10,57,yes,618,Employed,no
66,53,yes,1786,Employed,no
240,29,yes,607,Employed,no
224,34,yes,586,Employed,no
202,32,yes,459,Employed,no
144,55,yes,298,Employed,no
263,50,no,134,Employed,no
543,43,yes,34,Employed,no
257,44,yes,1378,Employed,no
237,27,yes,417,Employed,no
23,35,yes,25,Employed,no
209,45,yes,22,Employed,no
34,35,yes,398,Employed,no
72,49,yes,1164,Employed,no
442,34,yes,487,Employed,no
45,46,yes,1069,Employed,no
1120,43,yes,-192,Employed,yes
186,42,yes,0,Unemployed,no
318,55,yes,332,Employed,no
617,37,yes,121,Employed,no
226,31,yes,68,Employed,no
275,57,yes,-176,Employed,no
81,33,yes,527,Employed,no
74,43,yes,193,Employed,no
285,60,yes,7601,Employed,no
261,51,no,751,Employed,no
297,38,yes,495,Employed,no
78,37,yes,670,Employed,no
183,41,yes,363,Employed,no
15,42,yes,376,Employed,no
352,41,yes,292,Employed,no
345,33,no,0,Employed,no
230,32,yes,184,Employed,no
185,30,yes,80,Employed,no
296,43,yes,1824,Employed,no
181,30,no,2850,Employed,no
133,37,yes,48,Employed,no
335,34,no,76,Employed,no
139,32,yes,336,Unemployed,no
7,42,no,0,Employed,no
163,35,yes,433,Employed,no
956,34,yes,103,Employed,no
166,50,yes,1164,Employed,no
71,34,yes,129,Employed,no
191,38,no,5873,Employed,no
459,28,yes,0,Employed,no
292,55,yes,82,Employed,no
100,38,yes,362,Employed,no
257,31,yes,186,Employed,no
255,57,yes,1216,Employed,no
233,50,yes,704,Employed,no
128,47,yes,205,Employed,no
246,39,yes,830,Employed,no
56,34,yes,-315,Employed,no
210,41,yes,64,Employed,no
43,59,no,-820,Employed,no
21,35,yes,538,Employed,no
91,31,yes,948,Employed,no
67,55,yes,1288,Employed,no
219,36,yes,70,Employed,no
110,41,yes,393,Employed,no
169,44,yes,365,Employed,no
248,40,yes,879,Employed,no
223,32,yes,491,Employed,no
92,38,yes,0,Employed,no
93,27,no,0,Unemployed,no
205,33,yes,229,Unemployed,no
160,37,yes,22,Employed,no
105,40,yes,570,Employed,no
112,33,yes,56,Employed,no
383,40,yes,118,Employed,no
207,27,yes,106,Employed,no
193,42,yes,1768,Employed,no
10,41,yes,213,Employed,no
985,37,yes,381,Unemployed,yes
249,38,yes,1147,Unemployed,no
122,44,yes,373,Employed,no
300,31,yes,50,Employed,no
672,34,yes,67,Employed,no
390,46,yes,0,Employed,no
116,33,yes,61,Employed,no
481,36,yes,504,Employed,no
21,32,yes,177,Unemployed,no
192,27,yes,584,Employed,no
6,31,yes,-732,Employed,no
8,41,yes,572,Employed,no
369,35,yes,105,Employed,no
393,50,yes,0,Employed,no
246,33,yes,832,Employed,no
330,48,yes,2642,Employed,no
380,36,yes,195,Employed,no
91,29,yes,718,Employed,no
84,34,yes,336,Employed,no
277,39,yes,332,Employed,no
399,32,yes,1,Employed,no
89,59,yes,-138,Unemployed,no
297,50,no,749,Employed,no
176,37,yes,14,Employed,no
75,33,no,177,Unemployed,no
111,52,no,557,Employed,no
170,43,yes,126,Employed,no
238,53,no,359,Employed,no
137,37,yes,496,Employed,no
141,50,no,72,Employed,no
49,53,yes,175,Employed,no
89,47,no,430,Employed,no
341,48,yes,574,Employed,no
461,35,yes,69,Employed,no
515,42,yes,106,Employed,no
123,43,yes,0,Employed,no
179,40,yes,23,Employed,no
102,36,yes,42,Employed,no
272,39,yes,429,Employed,no
17,32,yes,88,Employed,no
40,44,yes,3932,Employed,no
209,43,yes,177,Employed,no
89,53,yes,468,Employed,no
1187,41,yes,639,Employed,no
123,53,yes,2124,Employed,no
104,31,yes,309,Unemployed,no
200,51,yes,202,Employed,no
117,32,yes,20,Employed,no
37,52,yes,-17,Employed,no
51,41,yes,-417,Employed,no
145,30,yes,528,Employed,no
466,32,yes,394,Employed,no
303,31,yes,856,Employed,no
101,38,yes,468,Employed,no
283,44,yes,138,Employed,no
826,36,yes,406,Employed,no
185,34,yes,221,Employed,no
598,40,yes,523,Employed,no
120,41,yes,-52,Employed,no
185,56,yes,397,Employed,no
159,39,yes,-432,Employed,no
220,34,yes,298,Employed,no
192,41,yes,1080,Employed,no
423,39,yes,-85,Employed,no
337,33,no,4012,Employed,no
306,52,no,123,Employed,no
99,26,yes,498,Employed,no
27,54,yes,23,Unemployed,no
201,30,yes,-315,Employed,no
166,35,no,89,Employed,no
182,47,yes,699,Employed,no
193,53,yes,145,Employed,no
271,29,yes,-138,Employed,no
103,36,yes,491,Employed,no
287,35,yes,820,Employed,no
235,43,yes,1376,Employed,no
732,38,yes,0,Employed,no
136,39,yes,507,Employed,no
126,58,no,771,Employed,no
172,33,yes,310,Employed,no
43,60,yes,136,Employed,no
191,45,yes,310,Employed,no
117,39,yes,813,Employed,no
64,35,yes,14,Employed,no
260,41,yes,-97,Employed,no
149,40,yes,332,Employed,no
207,33,yes,5034,Employed,no
231,32,yes,281,Employed,no
128,44,yes,576,Employed,no
162,34,yes,1891,Employed,no
180,29,yes,473,Employed,no
144,49,yes,216,Employed,no
260,31,yes,-13,Employed,no
203,47,yes,162,Employed,no
85,34,yes,365,Employed,no
211,32,yes,264,Employed,no
94,32,yes,490,Employed,no
122,56,yes,230,Employed,no
175,28,yes,-9,Employed,no
292,35,yes,317,Employed,no
132,52,yes,458,Employed,no
130,35,yes,19,Employed,no
208,32,yes,536,Employed,no
105,42,yes,117,Employed,no
205,51,yes,368,Employed,no
112,47,yes,-98,Employed,no
117,34,yes,627,Employed,no
218,45,yes,180,Employed,no
62,31,yes,26,Employed,no
97,40,yes,2171,Employed,no
101,53,yes,-118,Employed,no
286,44,yes,1059,Employed,no
241,49,yes,186,Employed,no
252,47,yes,1306,Employed,no
283,31,yes,3007,Employed,no
131,45,yes,-88,Employed,no
380,30,yes,265,Employed,no
584,40,yes,21,Employed,no
371,27,yes,230,Employed,no
448,28,yes,252,Employed,no
274,28,yes,422,Employed,no
116,44,yes,85,Employed,no
357,35,yes,4286,Employed,no
215,29,no,0,Employed,no
131,33,no,60,Employed,no
61,32,yes,687,Employed,no
617,35,yes,40,Employed,yes
483,31,yes,22,Employed,yes
847,36,yes,-333,Employed,no
319,41,yes,483,Employed,no
57,35,yes,503,Employed,no
306,40,yes,1245,Employed,no
147,42,yes,117,Employed,no
244,34,yes,33,Employed,no
128,41,yes,-320,Employed,no
100,43,yes,49,Employed,no
59,37,yes,0,Employed,no
24,26,yes,100,Employed,no
85,32,yes,344,Employed,no
70,51,yes,-286,Employed,no
21,38,yes,57,Employed,no
167,51,no,370,Unemployed,no
659,49,yes,470,Employed,no
327,31,yes,0,Employed,no
296,33,yes,767,Employed,no
307,30,no,1,Employed,no
120,33,no,0,Employed,no
390,41,yes,121,Unemployed,no
83,37,yes,190,Employed,no
250,33,yes,120,Employed,no
143,32,yes,2068,Employed,no
772,46,yes,332,Employed,yes
198,34,no,-322,Employed,no
21,32,yes,274,Employed,no
929,43,yes,3,Employed,yes
254,28,yes,6,Employed,no
166,46,yes,288,Employed,no
93,52,yes,146,Employed,no
134,34,yes,286,Employed,no
375,27,yes,114,Employed,no
352,32,yes,190,Employed,no
217,37,yes,111,Employed,no
45,29,yes,246,Employed,no
93,40,no,108,Employed,no
165,47,yes,187,Employed,no
266,34,yes,457,Employed,no
