ID,duration,poutcome,month,pdays,age,previous,contact,housing,job,campaign,balance,education,loan,marital,y
334,174,unknown,may,never,58,never,unknown,yes,Employed,5,high,tertiary,no,single,no
335,313,unknown,may,never,45,never,unknown,yes,Employed,3,veryhigh,tertiary,no,divorced,no
336,135,unknown,may,never,49,never,unknown,yes,Employed,4,high,secondary,no,married,no
337,146,unknown,may,never,42,never,unknown,yes,Employed,2,high,secondary,no,single,no
338,152,unknown,may,never,53,never,unknown,yes,Employed,2,high,secondary,yes,married,no
339,402,unknown,may,never,51,never,unknown,no,Employed,3,low,secondary,no,single,no
340,213,unknown,may,never,32,never,unknown,yes,Employed,2,high,secondary,no,single,no
341,144,unknown,may,never,41,never,unknown,yes,Employed,3,high,secondary,no,single,no
342,124,unknown,may,never,43,never,unknown,yes,Employed,3,high,secondary,no,divorced,no
343,183,unknown,may,never,40,never,unknown,yes,Employed,2,low,secondary,no,divorced,no
344,325,unknown,may,never,50,never,unknown,yes,Employed,2,avergae,primary,no,married,no
345,39,unknown,may,never,34,never,unknown,yes,Employed,4,high,tertiary,no,married,no
346,503,unknown,may,never,53,never,unknown,no,Employed,2,high,unknown,no,married,no
347,95,unknown,may,never,45,never,unknown,yes,Employed,4,high,secondary,no,married,no
348,680,unknown,may,never,39,never,unknown,yes,Employed,2,low,primary,no,married,no
349,421,unknown,may,never,44,never,unknown,yes,Employed,4,high,tertiary,no,married,no
350,174,unknown,may,never,55,never,unknown,yes,Employed,3,high,tertiary,no,married,no
351,113,unknown,may,never,46,never,unknown,yes,Employed,2,high,tertiary,no,single,no
352,808,unknown,may,never,45,never,unknown,yes,Employed,2,high,secondary,no,married,no
353,198,unknown,may,never,34,never,unknown,yes,Employed,3,high,secondary,no,married,no
354,195,unknown,may,never,36,never,unknown,yes,Employed,2,low,secondary,no,married,no
355,347,unknown,may,never,59,never,unknown,no,Unknown,3,high,unknown,no,divorced,no
356,208,unknown,may,never,31,never,unknown,yes,Employed,2,high,secondary,no,single,no
357,404,unknown,may,never,44,never,unknown,yes,Employed,4,high,secondary,no,single,no
358,396,unknown,may,never,33,never,unknown,yes,Employed,2,high,tertiary,no,single,no
359,216,unknown,may,never,40,never,unknown,yes,Employed,4,high,secondary,no,married,no
360,98,unknown,may,never,46,never,unknown,yes,Employed,2,high,tertiary,no,single,no
361,350,unknown,may,never,48,never,unknown,yes,Employed,2,high,tertiary,no,married,no
362,114,unknown,may,never,42,never,unknown,yes,Employed,2,high,secondary,no,married,no
363,88,unknown,may,never,27,never,unknown,yes,Employed,3,high,secondary,no,married,no
364,379,unknown,may,never,48,never,unknown,yes,Employed,2,high,secondary,yes,married,no
365,190,unknown,may,never,59,never,unknown,yes,Employed,3,high,secondary,no,married,no
366,158,unknown,may,never,46,never,unknown,yes,Employed,1,high,tertiary,no,married,no
367,102,unknown,may,never,38,never,unknown,yes,Employed,1,high,secondary,no,divorced,no
368,306,unknown,may,never,43,never,unknown,yes,Employed,1,high,tertiary,no,divorced,no
369,218,unknown,may,never,38,never,unknown,yes,Employed,1,high,tertiary,no,divorced,no
370,54,unknown,may,never,23,never,unknown,yes,Unemployed,1,high,secondary,no,single,no
371,344,unknown,may,never,34,never,unknown,yes,Employed,1,high,secondary,no,married,no
372,195,unknown,may,never,38,never,unknown,yes,Employed,1,high,secondary,yes,married,no
373,652,unknown,may,never,37,never,unknown,no,Employed,1,high,secondary,no,married,no
374,286,unknown,may,never,25,never,unknown,yes,Employed,1,high,secondary,no,single,no
375,189,unknown,may,never,48,never,unknown,yes,Employed,1,high,unknown,no,married,no
376,83,unknown,may,never,49,never,unknown,yes,Employed,1,high,secondary,no,single,no
377,184,unknown,may,never,38,never,unknown,no,Employed,2,high,secondary,no,single,no
378,235,unknown,may,never,43,never,unknown,yes,Employed,1,high,primary,no,married,no
379,290,unknown,may,never,33,never,unknown,yes,Employed,1,low,tertiary,no,married,no
380,232,unknown,may,never,55,never,unknown,yes,Employed,1,high,secondary,no,married,no
381,133,unknown,may,never,38,never,unknown,yes,Employed,1,high,secondary,no,married,no
382,318,unknown,may,never,49,never,unknown,yes,Employed,1,high,secondary,yes,married,no
383,260,unknown,may,never,40,never,unknown,no,Employed,3,veryhigh,secondary,no,married,no
384,437,unknown,may,never,43,never,unknown,no,Employed,1,high,unknown,no,married,no
385,402,unknown,may,never,38,never,unknown,yes,Employed,1,high,secondary,no,married,no
386,85,unknown,may,never,58,never,unknown,yes,Employed,1,avergae,secondary,yes,married,no
387,125,unknown,may,never,57,never,unknown,yes,Employed,1,high,unknown,no,married,no
388,501,unknown,may,never,32,never,unknown,yes,Unemployed,4,high,secondary,no,married,no
389,1201,unknown,may,never,56,never,unknown,yes,Employed,1,high,tertiary,yes,married,yes
390,253,unknown,may,never,58,never,unknown,yes,Employed,1,high,unknown,no,divorced,no
391,1030,unknown,may,never,60,never,unknown,yes,Unemployed,1,high,secondary,no,divorced,yes
392,149,unknown,may,never,37,never,unknown,yes,Employed,1,veryhigh,tertiary,no,married,no
393,114,unknown,may,never,46,never,unknown,yes,Employed,1,high,tertiary,no,divorced,no
394,243,unknown,may,never,27,never,unknown,yes,Employed,1,high,secondary,no,married,no
395,769,unknown,may,never,43,never,unknown,yes,Employed,2,high,secondary,no,married,no
396,135,unknown,may,never,32,never,unknown,yes,Employed,3,low,secondary,yes,single,no
397,231,unknown,may,never,40,never,unknown,yes,Employed,1,high,secondary,no,single,no
398,76,unknown,may,never,38,never,unknown,no,Employed,1,high,secondary,no,married,no
399,199,unknown,may,never,34,never,unknown,no,Employed,1,high,secondary,yes,married,no
400,152,unknown,may,never,47,never,unknown,yes,Employed,1,high,primary,no,married,no
401,124,unknown,may,never,42,never,unknown,yes,Employed,1,high,primary,no,married,no
402,424,unknown,may,never,48,never,unknown,yes,Employed,1,high,secondary,yes,married,no
403,43,unknown,may,never,29,never,unknown,yes,Employed,1,high,tertiary,no,single,no
404,154,unknown,may,never,50,never,unknown,yes,Employed,1,high,secondary,no,married,no
405,203,unknown,may,never,52,never,unknown,no,Employed,2,high,unknown,no,married,no
406,326,unknown,may,never,50,never,unknown,no,Employed,1,low,tertiary,no,married,no
407,393,unknown,may,never,58,never,unknown,no,Unemployed,1,low,tertiary,no,married,no
408,241,unknown,may,never,46,never,unknown,yes,Employed,3,avergae,primary,no,divorced,no
409,483,unknown,may,never,38,never,unknown,yes,Employed,1,high,secondary,no,married,no
410,259,unknown,may,never,46,never,unknown,yes,Employed,1,avergae,secondary,no,married,no
411,227,unknown,may,never,32,never,unknown,yes,Employed,1,high,secondary,no,single,no
412,673,unknown,may,never,51,never,unknown,yes,Employed,1,high,primary,no,married,no
413,576,unknown,may,never,39,never,unknown,yes,Employed,1,low,secondary,no,single,no
414,180,unknown,may,never,48,never,unknown,yes,Employed,2,high,secondary,no,married,no
415,168,unknown,may,never,36,never,unknown,yes,Employed,2,high,tertiary,no,married,no
416,90,unknown,may,never,34,never,unknown,yes,Employed,1,high,secondary,no,divorced,no
417,505,unknown,may,never,40,never,unknown,no,Employed,1,high,secondary,no,married,no
418,245,unknown,may,never,43,never,unknown,yes,Unemployed,1,low,secondary,no,married,no
419,186,unknown,may,never,52,never,unknown,yes,Employed,1,high,primary,yes,divorced,no
420,623,unknown,may,never,33,never,unknown,yes,Employed,1,high,secondary,no,married,no
421,496,unknown,may,never,49,never,unknown,yes,Employed,3,high,tertiary,no,single,no
422,118,unknown,may,never,32,never,unknown,yes,Employed,1,high,tertiary,no,single,no
423,342,unknown,may,never,39,never,unknown,yes,Employed,1,high,secondary,no,single,no
424,225,unknown,may,never,40,never,unknown,yes,Employed,1,low,secondary,no,married,no
425,185,unknown,may,never,38,never,unknown,yes,Employed,3,high,tertiary,no,single,no
426,196,unknown,may,never,43,never,unknown,yes,Employed,2,high,secondary,no,married,no
427,276,unknown,may,never,39,never,unknown,yes,Employed,1,high,secondary,no,married,no
428,76,unknown,may,never,54,never,unknown,yes,Employed,1,high,primary,no,married,no
429,87,unknown,may,never,38,never,unknown,yes,Employed,1,high,tertiary,no,single,no
430,195,unknown,may,never,40,never,unknown,yes,Employed,1,high,secondary,no,married,no
431,744,unknown,may,never,55,never,unknown,yes,Employed,1,high,secondary,no,married,no
432,765,unknown,may,never,42,never,unknown,yes,Employed,1,avergae,tertiary,no,married,no
433,262,unknown,may,never,39,never,unknown,yes,Employed,1,low,secondary,no,married,no
434,119,unknown,may,never,40,never,unknown,yes,Employed,1,high,primary,no,married,no
435,198,unknown,may,never,32,never,unknown,yes,Employed,2,high,secondary,no,married,no
436,150,unknown,may,never,55,never,unknown,yes,Employed,1,high,secondary,no,married,no
437,241,unknown,may,never,45,never,unknown,no,Employed,1,high,secondary,no,married,no
438,181,unknown,may,never,35,never,unknown,yes,Employed,1,high,tertiary,no,single,no
439,196,unknown,may,never,58,never,unknown,no,Employed,1,high,secondary,no,divorced,no
440,149,unknown,may,never,35,never,unknown,yes,Employed,1,high,secondary,no,married,no
441,246,unknown,may,never,49,never,unknown,yes,Employed,1,high,primary,no,married,no
442,112,unknown,may,never,34,never,unknown,yes,Employed,1,high,tertiary,no,single,no
443,309,unknown,may,never,36,never,unknown,yes,Employed,2,high,secondary,no,married,no
444,278,unknown,may,never,24,never,unknown,yes,Employed,1,low,secondary,no,single,no
445,140,unknown,may,never,34,never,unknown,yes,Employed,1,high,secondary,no,married,no
446,136,unknown,may,never,51,never,unknown,yes,Employed,1,high,secondary,no,divorced,no
447,1623,unknown,may,never,39,never,unknown,yes,Employed,1,veryhigh,unknown,no,single,yes
448,101,unknown,may,never,50,never,unknown,yes,Employed,1,low,unknown,no,married,no
449,144,unknown,may,never,32,never,unknown,yes,Employed,1,high,secondary,no,single,no
450,238,unknown,may,never,42,never,unknown,yes,Employed,1,high,unknown,no,married,no
451,354,unknown,may,never,50,never,unknown,yes,Employed,1,high,secondary,no,married,no
452,79,unknown,may,never,40,never,unknown,no,Employed,1,high,secondary,no,married,no
453,187,unknown,may,never,46,never,unknown,yes,Employed,1,high,unknown,no,divorced,no
454,451,unknown,may,never,37,never,unknown,yes,Employed,2,high,tertiary,yes,married,no
455,159,unknown,may,never,34,never,unknown,yes,Employed,1,high,secondary,yes,married,no
456,409,unknown,may,never,44,never,unknown,yes,Employed,1,high,secondary,yes,married,no
457,170,unknown,may,never,40,never,unknown,yes,Employed,1,low,secondary,yes,single,no
458,608,unknown,may,never,37,never,unknown,yes,Employed,1,high,secondary,no,married,yes
459,243,unknown,may,never,33,never,unknown,no,Employed,1,low,secondary,no,single,no
460,145,unknown,may,never,35,never,unknown,yes,Employed,2,high,secondary,no,married,no
461,112,unknown,may,never,58,never,unknown,no,Employed,1,low,secondary,no,divorced,no
462,262,unknown,may,never,39,never,unknown,yes,Employed,2,low,primary,no,married,no
463,124,unknown,may,never,43,never,unknown,yes,Employed,1,low,secondary,no,married,no
464,53,unknown,may,never,39,never,unknown,yes,Unemployed,1,high,primary,no,married,no
465,134,unknown,may,never,36,never,unknown,yes,Employed,1,high,primary,no,single,no
466,204,unknown,may,never,57,never,unknown,no,Unemployed,4,avergae,secondary,yes,single,no
467,186,unknown,may,never,36,never,unknown,yes,Employed,1,high,secondary,no,single,no
468,678,unknown,may,never,50,never,unknown,yes,Employed,1,high,primary,no,married,no
469,182,unknown,may,never,55,never,unknown,yes,Employed,1,high,secondary,no,married,no
470,162,unknown,may,never,44,never,unknown,yes,Employed,1,high,tertiary,no,married,no
471,27,unknown,may,never,44,never,unknown,yes,Employed,1,high,secondary,no,divorced,no
472,699,unknown,may,never,39,never,unknown,yes,Employed,3,high,primary,no,single,no
473,43,unknown,may,never,46,never,unknown,yes,Employed,1,high,unknown,no,married,no
474,97,unknown,may,never,39,never,unknown,yes,Employed,1,high,secondary,no,married,no
475,1677,unknown,may,never,34,never,unknown,no,Employed,1,high,secondary,no,married,yes
476,283,unknown,may,never,40,never,unknown,yes,Employed,2,high,primary,no,married,no
477,323,unknown,may,never,50,never,unknown,yes,Employed,1,high,tertiary,no,married,no
478,82,unknown,may,never,31,never,unknown,yes,Employed,1,high,secondary,no,single,no
479,310,unknown,may,never,37,never,unknown,yes,Employed,1,high,secondary,no,single,no
480,185,unknown,may,never,39,never,unknown,yes,Employed,1,avergae,secondary,no,single,no
481,47,unknown,may,never,51,never,unknown,yes,Employed,1,high,primary,no,married,no
482,145,unknown,may,never,41,never,unknown,yes,Employed,1,high,secondary,no,married,no
483,204,unknown,may,never,41,never,unknown,yes,Employed,1,high,secondary,yes,married,no
484,187,unknown,may,never,43,never,unknown,no,Employed,1,low,secondary,no,married,no
485,30,unknown,may,never,30,never,unknown,yes,Employed,2,high,secondary,no,single,no
486,472,unknown,may,never,54,never,unknown,no,Employed,1,low,primary,no,divorced,no
487,448,unknown,may,never,43,never,unknown,yes,Employed,1,high,secondary,yes,divorced,no
488,264,unknown,may,never,59,never,unknown,yes,Employed,1,low,tertiary,yes,divorced,no
489,169,unknown,may,never,47,never,unknown,yes,Employed,1,high,unknown,no,married,no
490,288,unknown,may,never,40,never,unknown,yes,Employed,1,low,primary,no,married,no
491,176,unknown,may,never,32,never,unknown,yes,Employed,2,low,secondary,no,married,no
492,215,unknown,may,never,29,never,unknown,yes,Employed,1,high,secondary,no,married,no
493,337,unknown,may,never,36,never,unknown,yes,Employed,1,low,secondary,no,married,no
494,278,unknown,may,never,55,never,unknown,no,Unemployed,1,veryhigh,tertiary,no,married,no
495,188,unknown,may,never,30,never,unknown,yes,Employed,2,low,secondary,no,divorced,no
496,174,unknown,may,never,39,never,unknown,yes,Employed,2,low,secondary,no,single,no
497,226,unknown,may,never,39,never,unknown,yes,Employed,2,high,secondary,no,divorced,no
498,190,unknown,may,never,50,never,unknown,yes,Employed,1,high,secondary,no,divorced,no
499,111,unknown,may,never,44,never,unknown,yes,Employed,2,low,secondary,no,married,no
500,164,unknown,may,never,37,never,unknown,yes,Employed,1,high,secondary,no,single,no
501,157,unknown,may,never,46,never,unknown,yes,Employed,2,high,primary,yes,married,no
502,46,unknown,may,never,32,never,unknown,no,Employed,1,low,unknown,no,single,no
503,374,unknown,may,never,37,never,unknown,yes,Employed,1,high,tertiary,yes,single,no
504,349,unknown,may,never,29,never,unknown,yes,Employed,1,high,secondary,no,married,no
505,325,unknown,may,never,41,never,unknown,yes,Employed,1,high,secondary,no,married,no
506,233,unknown,may,never,45,never,unknown,yes,Employed,2,high,primary,no,married,no
507,531,unknown,may,never,57,never,unknown,yes,Unemployed,1,low,secondary,no,divorced,no
508,153,unknown,may,never,48,never,unknown,yes,Employed,1,high,secondary,no,single,no
509,80,unknown,may,never,60,never,unknown,no,Unemployed,1,high,secondary,no,married,no
510,232,unknown,may,never,26,never,unknown,yes,Employed,1,high,secondary,no,single,no
511,118,unknown,may,never,58,never,unknown,yes,Unemployed,1,veryhigh,secondary,no,married,no
512,190,unknown,may,never,34,never,unknown,yes,Employed,1,high,secondary,no,married,no
513,918,unknown,may,never,55,never,unknown,yes,Unemployed,1,high,secondary,no,divorced,yes
514,238,unknown,may,never,41,never,unknown,yes,Employed,1,low,primary,yes,married,no
515,82,unknown,may,never,50,never,unknown,yes,Employed,1,avergae,secondary,no,divorced,no
516,198,unknown,may,never,49,never,unknown,yes,Employed,3,high,secondary,yes,married,no
517,160,unknown,may,never,44,never,unknown,no,Employed,2,high,unknown,yes,married,no
518,211,unknown,may,never,44,never,unknown,yes,Employed,1,high,primary,no,married,no
519,120,unknown,may,never,31,never,unknown,yes,Employed,1,high,secondary,yes,married,no
520,136,unknown,may,never,34,never,unknown,yes,Employed,1,high,tertiary,no,single,no
521,269,unknown,may,never,46,never,unknown,yes,Employed,1,avergae,unknown,no,single,no
522,157,unknown,may,never,42,never,unknown,no,Employed,1,high,tertiary,no,married,no
