age,balance,campaign,contact,day,default,duration,education,housing,job,loan,marital,month,pdays,poutcome,previous,y
51,0,2,unknown,5,no,364,secondary,yes,employed,no,single,may,-1,unknown,0,no
40,0,2,unknown,5,no,136,primary,no,unemployed,no,single,may,-1,unknown,0,no
42,490,2,unknown,5,no,386,secondary,yes,employed,no,married,may,-1,unknown,0,no
51,0,2,unknown,5,no,173,secondary,yes,employed,no,married,may,-1,unknown,0,no
49,403,2,unknown,5,no,241,unknown,yes,employed,no,married,may,-1,unknown,0,no
48,161,3,unknown,5,no,224,secondary,yes,employed,no,married,may,-1,unknown,0,no
32,2558,2,unknown,5,no,148,tertiary,no,employed,no,divorced,may,-1,unknown,0,no
31,98,2,unknown,5,no,196,secondary,yes,employed,no,single,may,-1,unknown,0,no
55,115,4,unknown,5,no,111,tertiary,no,employed,no,single,may,-1,unknown,0,no
40,436,3,unknown,5,no,231,secondary,yes,employed,no,single,may,-1,unknown,0,no
47,831,3,unknown,5,no,316,tertiary,yes,employed,no,married,may,-1,unknown,0,no
57,206,3,unknown,5,no,216,unknown,yes,employed,no,married,may,-1,unknown,0,no
41,290,2,unknown,5,no,240,secondary,yes,employed,no,married,may,-1,unknown,0,no
48,1,3,unknown,5,no,669,secondary,no,employed,no,married,may,-1,unknown,0,no
42,57,2,unknown,5,no,425,unknown,yes,employed,no,married,may,-1,unknown,0,no
30,-457,2,unknown,5,no,143,secondary,yes,employed,no,single,may,-1,unknown,0,no
58,1387,5,unknown,5,no,174,tertiary,yes,employed,no,single,may,-1,unknown,0,no
45,24598,3,unknown,5,no,313,tertiary,yes,employed,no,divorced,may,-1,unknown,0,no
49,30,4,unknown,5,no,135,secondary,yes,employed,no,married,may,-1,unknown,0,no
42,1022,2,unknown,5,no,146,secondary,yes,employed,no,single,may,-1,unknown,0,no
53,56,2,unknown,5,no,152,secondary,yes,employed,yes,married,may,-1,unknown,0,no
51,-2,3,unknown,5,yes,402,secondary,no,employed,no,single,may,-1,unknown,0,no
32,121,2,unknown,5,no,213,secondary,yes,employed,no,single,may,-1,unknown,0,no
41,842,3,unknown,5,no,144,secondary,yes,employed,no,single,may,-1,unknown,0,no
43,693,3,unknown,5,no,124,secondary,yes,employed,no,divorced,may,-1,unknown,0,no
40,-333,2,unknown,5,no,183,secondary,yes,employed,no,divorced,may,-1,unknown,0,no
50,1533,2,unknown,5,no,325,primary,yes,employed,no,married,may,-1,unknown,0,no
34,46,4,unknown,5,no,39,tertiary,yes,employed,no,married,may,-1,unknown,0,no
53,18,2,unknown,5,no,503,unknown,no,employed,no,married,may,-1,unknown,0,no
45,44,4,unknown,5,no,95,secondary,yes,employed,no,married,may,-1,unknown,0,no
39,-100,2,unknown,5,no,680,primary,yes,employed,no,married,may,-1,unknown,0,no
44,510,4,unknown,5,no,421,tertiary,yes,employed,no,married,may,-1,unknown,0,no
55,685,3,unknown,5,no,174,tertiary,yes,employed,no,married,may,-1,unknown,0,no
46,187,2,unknown,5,no,113,tertiary,yes,employed,no,single,may,-1,unknown,0,no
45,66,2,unknown,5,no,808,secondary,yes,employed,no,married,may,-1,unknown,0,no
34,560,3,unknown,5,no,198,secondary,yes,employed,no,married,may,-1,unknown,0,no
36,0,2,unknown,5,no,195,secondary,yes,employed,no,married,may,-1,unknown,0,no
59,27,3,unknown,5,no,347,unknown,no,unknown,no,divorced,may,-1,unknown,0,no
31,12,2,unknown,5,no,208,secondary,yes,employed,no,single,may,-1,unknown,0,no
44,34,4,unknown,5,no,404,secondary,yes,employed,no,single,may,-1,unknown,0,no
33,1068,2,unknown,5,no,396,tertiary,yes,employed,no,single,may,-1,unknown,0,no
40,211,4,unknown,5,no,216,secondary,yes,employed,no,married,may,-1,unknown,0,no
46,377,2,unknown,5,no,98,tertiary,yes,employed,no,single,may,-1,unknown,0,no
48,263,2,unknown,5,no,350,tertiary,yes,employed,no,married,may,-1,unknown,0,no
42,1263,2,unknown,6,no,114,secondary,yes,employed,no,married,may,-1,unknown,0,no
27,8,3,unknown,6,no,88,secondary,yes,employed,no,married,may,-1,unknown,0,no
48,126,2,unknown,6,no,379,secondary,yes,employed,yes,married,may,-1,unknown,0,no
59,230,3,unknown,6,no,190,secondary,yes,employed,no,married,may,-1,unknown,0,no
46,841,1,unknown,6,no,158,tertiary,yes,employed,no,married,may,-1,unknown,0,no
38,308,1,unknown,6,no,102,secondary,yes,employed,no,divorced,may,-1,unknown,0,no
43,1,1,unknown,6,no,306,tertiary,yes,employed,no,divorced,may,-1,unknown,0,no
38,86,1,unknown,6,no,218,tertiary,yes,employed,no,divorced,may,-1,unknown,0,no
23,157,1,unknown,6,no,54,secondary,yes,unemployed,no,single,may,-1,unknown,0,no
34,22,1,unknown,6,no,344,secondary,yes,employed,no,married,may,-1,unknown,0,no
38,46,1,unknown,6,no,195,secondary,yes,employed,yes,married,may,-1,unknown,0,no
37,1293,1,unknown,6,no,652,secondary,no,employed,no,married,may,-1,unknown,0,no
25,122,1,unknown,6,no,286,secondary,yes,employed,no,single,may,-1,unknown,0,no
48,131,1,unknown,6,no,189,unknown,yes,employed,no,married,may,-1,unknown,0,no
49,143,1,unknown,6,no,83,secondary,yes,employed,no,single,may,-1,unknown,0,no
38,393,2,unknown,6,no,184,secondary,no,employed,no,single,may,-1,unknown,0,no
43,98,1,unknown,6,no,235,primary,yes,employed,no,married,may,-1,unknown,0,no
33,0,1,unknown,6,no,290,tertiary,yes,employed,no,married,may,-1,unknown,0,no
55,224,1,unknown,6,no,232,secondary,yes,employed,no,married,may,-1,unknown,0,no
38,757,1,unknown,6,no,133,secondary,yes,employed,no,married,may,-1,unknown,0,no
49,245,1,unknown,6,no,318,secondary,yes,employed,yes,married,may,-1,unknown,0,no
40,8486,3,unknown,6,no,260,secondary,no,employed,no,married,may,-1,unknown,0,no
43,350,1,unknown,6,no,437,unknown,no,employed,no,married,may,-1,unknown,0,no
38,20,1,unknown,6,no,402,secondary,yes,employed,no,married,may,-1,unknown,0,no
58,1667,1,unknown,6,no,85,secondary,yes,employed,yes,married,may,-1,unknown,0,no
57,345,1,unknown,6,no,125,unknown,yes,employed,no,married,may,-1,unknown,0,no
32,10,4,unknown,6,no,501,secondary,yes,unemployed,no,married,may,-1,unknown,0,no
56,830,1,unknown,6,no,1201,tertiary,yes,employed,yes,married,may,-1,unknown,0,yes
58,29,1,unknown,6,no,253,unknown,yes,employed,no,divorced,may,-1,unknown,0,no
60,545,1,unknown,6,no,1030,secondary,yes,unemployed,no,divorced,may,-1,unknown,0,yes
37,8730,1,unknown,6,no,149,tertiary,yes,employed,no,married,may,-1,unknown,0,no
46,477,1,unknown,6,no,114,tertiary,yes,employed,no,divorced,may,-1,unknown,0,no
27,4,1,unknown,6,no,243,secondary,yes,employed,no,married,may,-1,unknown,0,no
43,1205,2,unknown,6,no,769,secondary,yes,employed,no,married,may,-1,unknown,0,no
32,0,3,unknown,6,no,135,secondary,yes,employed,yes,single,may,-1,unknown,0,no
40,263,1,unknown,6,no,231,secondary,yes,employed,no,single,may,-1,unknown,0,no
38,1,1,unknown,6,no,76,secondary,no,employed,no,married,may,-1,unknown,0,no
34,283,1,unknown,6,no,199,secondary,no,employed,yes,married,may,-1,unknown,0,no
47,206,1,unknown,6,no,152,primary,yes,employed,no,married,may,-1,unknown,0,no
42,17,1,unknown,6,no,124,primary,yes,employed,no,married,may,-1,unknown,0,no
48,141,1,unknown,6,no,424,secondary,yes,employed,yes,married,may,-1,unknown,0,no
29,16,1,unknown,6,no,43,tertiary,yes,employed,no,single,may,-1,unknown,0,no
50,206,1,unknown,6,no,154,secondary,yes,employed,no,married,may,-1,unknown,0,no
52,7,2,unknown,6,no,203,unknown,no,employed,no,married,may,-1,unknown,0,no
50,0,1,unknown,6,no,326,tertiary,no,employed,no,married,may,-1,unknown,0,no
58,0,1,unknown,6,no,393,tertiary,no,unemployed,no,married,may,-1,unknown,0,no
46,1927,3,unknown,6,no,241,primary,yes,employed,no,divorced,may,-1,unknown,0,no
38,284,1,unknown,6,no,483,secondary,yes,employed,no,married,may,-1,unknown,0,no
46,1660,1,unknown,6,no,259,secondary,yes,employed,no,married,may,-1,unknown,0,no
32,406,1,unknown,6,no,227,secondary,yes,employed,no,single,may,-1,unknown,0,no
51,230,1,unknown,6,no,673,primary,yes,employed,no,married,may,-1,unknown,0,no
39,-25,1,unknown,6,no,576,secondary,yes,employed,no,single,may,-1,unknown,0,no
48,182,2,unknown,6,no,180,secondary,yes,employed,no,married,may,-1,unknown,0,no
36,1169,2,unknown,6,no,168,tertiary,yes,employed,no,married,may,-1,unknown,0,no
34,67,1,unknown,6,no,90,secondary,yes,employed,no,divorced,may,-1,unknown,0,no
40,77,1,unknown,6,no,505,secondary,no,employed,no,married,may,-1,unknown,0,no
43,0,1,unknown,6,no,245,secondary,yes,unemployed,no,married,may,-1,unknown,0,no
52,55,1,unknown,6,no,186,primary,yes,employed,yes,divorced,may,-1,unknown,0,no
33,72,1,unknown,6,yes,623,secondary,yes,employed,no,married,may,-1,unknown,0,no
49,163,3,unknown,6,no,496,tertiary,yes,employed,no,single,may,-1,unknown,0,no
32,151,1,unknown,6,no,118,tertiary,yes,employed,no,single,may,-1,unknown,0,no
39,113,1,unknown,6,no,342,secondary,yes,employed,no,single,may,-1,unknown,0,no
40,0,1,unknown,6,no,225,secondary,yes,employed,no,married,may,-1,unknown,0,no
38,9,3,unknown,6,no,185,tertiary,yes,employed,no,single,may,-1,unknown,0,no
43,375,2,unknown,6,no,196,secondary,yes,employed,no,married,may,-1,unknown,0,no
39,1142,1,unknown,6,no,276,secondary,yes,employed,no,married,may,-1,unknown,0,no
54,2102,1,unknown,6,no,76,primary,yes,employed,no,married,may,-1,unknown,0,no
38,4325,1,unknown,6,no,87,tertiary,yes,employed,no,single,may,-1,unknown,0,no
40,217,1,unknown,6,no,195,secondary,yes,employed,no,married,may,-1,unknown,0,no
55,131,1,unknown,6,no,744,secondary,yes,employed,no,married,may,-1,unknown,0,no
42,1680,1,unknown,6,no,765,tertiary,yes,employed,no,married,may,-1,unknown,0,no
39,0,1,unknown,6,no,262,secondary,yes,employed,no,married,may,-1,unknown,0,no
40,46,1,unknown,6,no,119,primary,yes,employed,no,married,may,-1,unknown,0,no
32,320,2,unknown,6,no,198,secondary,yes,employed,no,married,may,-1,unknown,0,no
55,183,1,unknown,6,no,150,secondary,yes,employed,no,married,may,-1,unknown,0,no
45,39,1,unknown,6,no,241,secondary,no,employed,no,married,may,-1,unknown,0,no
35,560,1,unknown,6,no,181,tertiary,yes,employed,no,single,may,-1,unknown,0,no
58,469,1,unknown,6,no,196,secondary,no,employed,no,divorced,may,-1,unknown,0,no
35,530,1,unknown,6,no,149,secondary,yes,employed,no,married,may,-1,unknown,0,no
49,61,1,unknown,6,no,246,primary,yes,employed,no,married,may,-1,unknown,0,no
34,242,1,unknown,6,no,112,tertiary,yes,employed,no,single,may,-1,unknown,0,no
36,139,2,unknown,6,no,309,secondary,yes,employed,no,married,may,-1,unknown,0,no
24,0,1,unknown,6,no,278,secondary,yes,employed,no,single,may,-1,unknown,0,no
34,367,1,unknown,6,no,140,secondary,yes,employed,no,married,may,-1,unknown,0,no
51,228,1,unknown,6,no,136,secondary,yes,employed,no,divorced,may,-1,unknown,0,no
39,45248,1,unknown,6,no,1623,unknown,yes,employed,no,single,may,-1,unknown,0,yes
50,-84,1,unknown,6,no,101,unknown,yes,employed,no,married,may,-1,unknown,0,no
32,310,1,unknown,6,no,144,secondary,yes,employed,no,single,may,-1,unknown,0,no
42,132,1,unknown,6,no,238,unknown,yes,employed,no,married,may,-1,unknown,0,no
50,797,1,unknown,6,no,354,secondary,yes,employed,no,married,may,-1,unknown,0,no
40,71,1,unknown,6,no,79,secondary,no,employed,no,married,may,-1,unknown,0,no
46,2,1,unknown,6,no,187,unknown,yes,employed,no,divorced,may,-1,unknown,0,no
37,231,2,unknown,6,no,451,tertiary,yes,employed,yes,married,may,-1,unknown,0,no
34,270,1,unknown,6,no,159,secondary,yes,employed,yes,married,may,-1,unknown,0,no
44,274,1,unknown,6,no,409,secondary,yes,employed,yes,married,may,-1,unknown,0,no
40,-109,1,unknown,6,no,170,secondary,yes,employed,yes,single,may,-1,unknown,0,no
37,1,1,unknown,6,no,608,secondary,yes,employed,no,married,may,-1,unknown,0,yes
33,-60,1,unknown,6,yes,243,secondary,no,employed,no,single,may,-1,unknown,0,no
35,89,2,unknown,6,no,145,secondary,yes,employed,no,married,may,-1,unknown,0,no
58,-11,1,unknown,6,no,112,secondary,no,employed,no,divorced,may,-1,unknown,0,no
39,0,2,unknown,6,no,262,primary,yes,employed,no,married,may,-1,unknown,0,no
43,-509,1,unknown,6,no,124,secondary,yes,employed,no,married,may,-1,unknown,0,no
39,408,1,unknown,6,no,53,primary,yes,unemployed,no,married,may,-1,unknown,0,no
36,58,1,unknown,6,no,134,primary,yes,employed,no,single,may,-1,unknown,0,no
57,1640,4,unknown,6,no,204,secondary,no,unemployed,yes,single,may,-1,unknown,0,no
36,20,1,unknown,6,no,186,secondary,yes,employed,no,single,may,-1,unknown,0,no
50,71,1,unknown,6,no,678,primary,yes,employed,no,married,may,-1,unknown,0,no
55,52,1,unknown,6,no,182,secondary,yes,employed,no,married,may,-1,unknown,0,no
44,292,1,unknown,6,no,162,tertiary,yes,employed,no,married,may,-1,unknown,0,no
44,424,1,unknown,6,no,27,secondary,yes,employed,no,divorced,may,-1,unknown,0,no
39,109,3,unknown,6,no,699,primary,yes,employed,no,single,may,-1,unknown,0,no
46,1044,1,unknown,6,no,43,unknown,yes,employed,no,married,may,-1,unknown,0,no
39,983,1,unknown,6,no,97,secondary,yes,employed,no,married,may,-1,unknown,0,no
34,869,1,unknown,6,no,1677,secondary,no,employed,no,married,may,-1,unknown,0,yes
40,668,2,unknown,6,no,283,primary,yes,employed,no,married,may,-1,unknown,0,no
50,964,1,unknown,6,no,323,tertiary,yes,employed,no,married,may,-1,unknown,0,no
31,301,1,unknown,6,no,82,secondary,yes,employed,no,single,may,-1,unknown,0,no
37,140,1,unknown,6,no,310,secondary,yes,employed,no,single,may,-1,unknown,0,no
39,1877,1,unknown,6,no,185,secondary,yes,employed,no,single,may,-1,unknown,0,no
51,1127,1,unknown,6,no,47,primary,yes,employed,no,married,may,-1,unknown,0,no
41,871,1,unknown,6,no,145,secondary,yes,employed,no,married,may,-1,unknown,0,no
41,767,1,unknown,6,no,204,secondary,yes,employed,yes,married,may,-1,unknown,0,no
43,0,1,unknown,6,no,187,secondary,no,employed,no,married,may,-1,unknown,0,no
30,209,2,unknown,6,no,30,secondary,yes,employed,no,single,may,-1,unknown,0,no
54,0,1,unknown,6,no,472,primary,no,employed,no,divorced,may,-1,unknown,0,no
43,110,1,unknown,6,no,448,secondary,yes,employed,yes,divorced,may,-1,unknown,0,no
59,-76,1,unknown,6,no,264,tertiary,yes,employed,yes,divorced,may,-1,unknown,0,no
47,178,1,unknown,6,no,169,unknown,yes,employed,no,married,may,-1,unknown,0,no
40,-66,1,unknown,6,no,288,primary,yes,employed,no,married,may,-1,unknown,0,no
32,0,2,unknown,6,no,176,secondary,yes,employed,no,married,may,-1,unknown,0,no
29,1,1,unknown,6,no,215,secondary,yes,employed,no,married,may,-1,unknown,0,no
36,0,1,unknown,6,no,337,secondary,yes,employed,no,married,may,-1,unknown,0,no
55,5345,1,unknown,6,no,278,tertiary,no,unemployed,no,married,may,-1,unknown,0,no
30,-209,2,unknown,6,no,188,secondary,yes,employed,no,divorced,may,-1,unknown,0,no
39,0,2,unknown,6,no,174,secondary,yes,employed,no,single,may,-1,unknown,0,no
39,42,2,unknown,6,no,226,secondary,yes,employed,no,divorced,may,-1,unknown,0,no
50,41,1,unknown,6,no,190,secondary,yes,employed,no,divorced,may,-1,unknown,0,no
44,-99,2,unknown,6,no,111,secondary,yes,employed,no,married,may,-1,unknown,0,no
37,17,1,unknown,6,no,164,secondary,yes,employed,no,single,may,-1,unknown,0,no
46,276,2,unknown,6,no,157,primary,yes,employed,yes,married,may,-1,unknown,0,no
32,-170,1,unknown,6,no,46,unknown,no,employed,no,single,may,-1,unknown,0,no
37,230,1,unknown,6,no,374,tertiary,yes,employed,yes,single,may,-1,unknown,0,no
29,9,1,unknown,6,no,349,secondary,yes,employed,no,married,may,-1,unknown,0,no
41,946,1,unknown,6,no,325,secondary,yes,employed,no,married,may,-1,unknown,0,no
45,1297,2,unknown,6,no,233,primary,yes,employed,no,married,may,-1,unknown,0,no
57,-331,1,unknown,6,no,531,secondary,yes,unemployed,no,divorced,may,-1,unknown,0,no
48,44,1,unknown,6,no,153,secondary,yes,employed,no,single,may,-1,unknown,0,no
60,15,1,unknown,6,yes,80,secondary,no,unemployed,no,married,may,-1,unknown,0,no
26,712,1,unknown,6,no,232,secondary,yes,employed,no,single,may,-1,unknown,0,no
58,5435,1,unknown,6,no,118,secondary,yes,unemployed,no,married,may,-1,unknown,0,no
34,507,1,unknown,6,no,190,secondary,yes,employed,no,married,may,-1,unknown,0,no
55,387,1,unknown,6,no,918,secondary,yes,unemployed,no,divorced,may,-1,unknown,0,yes
41,0,1,unknown,6,no,238,primary,yes,employed,yes,married,may,-1,unknown,0,no
50,1716,1,unknown,6,no,82,secondary,yes,employed,no,divorced,may,-1,unknown,0,no
49,167,3,unknown,6,no,198,secondary,yes,employed,yes,married,may,-1,unknown,0,no
44,40,2,unknown,6,no,160,unknown,no,employed,yes,married,may,-1,unknown,0,no
44,148,1,unknown,6,no,211,primary,yes,employed,no,married,may,-1,unknown,0,no
31,17,1,unknown,6,no,120,secondary,yes,employed,yes,married,may,-1,unknown,0,no
34,1011,1,unknown,6,no,136,tertiary,yes,employed,no,single,may,-1,unknown,0,no
46,1527,1,unknown,6,no,269,unknown,yes,employed,no,single,may,-1,unknown,0,no
42,744,1,unknown,6,no,157,tertiary,no,employed,no,married,may,-1,unknown,0,no
52,484,1,unknown,6,no,128,secondary,yes,employed,no,married,may,-1,unknown,0,no
29,0,1,unknown,6,no,211,tertiary,yes,employed,no,single,may,-1,unknown,0,no
53,136,2,unknown,6,no,267,primary,yes,unemployed,no,married,may,-1,unknown,0,no
43,1335,2,unknown,6,no,371,secondary,yes,employed,no,married,may,-1,unknown,0,no
38,517,2,unknown,6,no,288,secondary,yes,employed,no,married,may,-1,unknown,0,no
46,459,1,unknown,6,no,221,tertiary,yes,employed,no,married,may,-1,unknown,0,no
48,549,1,unknown,6,no,427,unknown,yes,employed,no,divorced,may,-1,unknown,0,no
30,83,1,unknown,6,no,310,secondary,yes,employed,yes,divorced,may,-1,unknown,0,no
44,213,1,unknown,6,no,158,primary,no,employed,no,married,may,-1,unknown,0,no
31,203,3,unknown,6,no,604,primary,yes,employed,no,married,may,-1,unknown,0,no
42,518,1,unknown,6,no,198,secondary,yes,employed,no,single,may,-1,unknown,0,no
40,3877,1,unknown,6,no,145,tertiary,yes,employed,no,single,may,-1,unknown,0,no
52,1236,1,unknown,6,no,247,secondary,yes,employed,no,married,may,-1,unknown,0,no
45,756,2,unknown,6,no,179,secondary,yes,employed,no,divorced,may,-1,unknown,0,no
48,157,1,unknown,6,no,73,secondary,yes,employed,no,married,may,-1,unknown,0,no
45,-66,2,unknown,6,no,263,primary,yes,employed,no,married,may,-1,unknown,0,no
34,245,1,unknown,6,no,13,unknown,yes,employed,no,married,may,-1,unknown,0,no
34,-144,2,unknown,6,no,79,primary,yes,employed,no,married,may,-1,unknown,0,no
46,71,1,unknown,6,no,416,secondary,yes,employed,no,married,may,-1,unknown,0,no
49,505,1,unknown,6,no,162,secondary,yes,employed,no,divorced,may,-1,unknown,0,no
50,249,1,unknown,6,no,129,primary,yes,employed,no,married,may,-1,unknown,0,no
34,0,1,unknown,6,no,150,secondary,yes,employed,no,single,may,-1,unknown,0,no
40,11,1,unknown,6,no,43,secondary,yes,unemployed,no,single,may,-1,unknown,0,no
36,639,1,unknown,6,no,191,secondary,yes,employed,no,married,may,-1,unknown,0,no
59,124,1,unknown,6,no,26,unknown,yes,employed,no,divorced,may,-1,unknown,0,no
45,82,1,unknown,6,no,250,secondary,yes,employed,no,married,may,-1,unknown,0,no
36,107,1,unknown,6,no,146,tertiary,yes,employed,no,married,may,-1,unknown,0,no
56,473,1,unknown,6,no,416,secondary,yes,employed,no,married,may,-1,unknown,0,no
42,372,2,unknown,6,no,121,secondary,yes,employed,yes,divorced,may,-1,unknown,0,no
30,46,2,unknown,6,no,114,secondary,yes,employed,no,married,may,-1,unknown,0,no
30,34,1,unknown,6,no,289,tertiary,yes,unemployed,no,single,may,-1,unknown,0,no
47,935,1,unknown,6,no,225,unknown,yes,employed,no,married,may,-1,unknown,0,no
33,-10,1,unknown,6,no,123,secondary,yes,employed,no,married,may,-1,unknown,0,no
36,-106,2,unknown,6,no,130,secondary,yes,employed,no,married,may,-1,unknown,0,no
39,471,2,unknown,6,no,161,primary,yes,employed,no,divorced,may,-1,unknown,0,no
56,778,2,unknown,6,no,149,secondary,yes,employed,no,divorced,may,-1,unknown,0,no
39,170,2,unknown,6,no,268,unknown,yes,employed,no,divorced,may,-1,unknown,0,no
42,315,2,unknown,6,no,259,secondary,yes,employed,no,married,may,-1,unknown,0,no
52,3165,1,unknown,6,no,26,secondary,no,employed,no,married,may,-1,unknown,0,no
36,131,1,unknown,6,no,153,secondary,yes,employed,no,divorced,may,-1,unknown,0,no
35,204,2,unknown,6,yes,424,secondary,yes,employed,no,married,may,-1,unknown,0,no
47,83,2,unknown,6,no,179,secondary,yes,employed,no,married,may,-1,unknown,0,no
59,0,1,unknown,6,no,97,secondary,yes,employed,yes,divorced,may,-1,unknown,0,no
57,5431,1,unknown,6,no,383,primary,yes,employed,yes,married,may,-1,unknown,0,no
38,1759,1,unknown,6,no,440,unknown,yes,employed,no,married,may,-1,unknown,0,no
46,-125,1,unknown,6,no,23,secondary,yes,unemployed,no,married,may,-1,unknown,0,no
34,0,1,unknown,6,no,195,secondary,no,employed,no,married,may,-1,unknown,0,no
